campaign,year,unit,subunit,site,point_name,settlements,agriculture,habitat,dunes,observations_id,latitude,longitude,date,time,date_end,time_end,activity,orientation,type,body,tail,tail_type,SciName,stones_flipped,weather,temp_shade,temp_sun,site_description,obs_snout_len,obs_tail_len,obs_regentail_len,material,obs_notes,disturbance,sv,t,regen_t,substrate,survey_protocol,count_individuals,weather_desc,wind,sex_new,age,observation_type,Column
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,0be66dfe-8b9f-4cc1-87ad-0a096bd2df3c,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,28.3,38.4,,,,,,,,,,,,trail,2,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,de4c8570-1fce-4c93-8c8e-0b0b9cc6bce6,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,tracks,NA,tracks,,NA,NA,Daboia palaestinae,,,28.3,38.4,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,59d8441c-73a8-41ec-b8a9-e7e121da70b7,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,tracks,NA,tracks,,NA,NA,Spalerosophis diadema,,,28.3,38.4,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,dd5b0fb2-7986-4aa8-b64c-75f354769158,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,28.3,38.4,,,,,,,,,,,,scan,1,,,,,direct,adult
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,c5a81a9e-fc0e-4e46-87ab-7041eed4cc56,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,28.3,38.4,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 3,Near,NA,NA,semi-shifting,9d5c9f25-1f28-4929-8f35-dbf155e0d036,31.76380334,34.63014823,26/09/2021,17:26,27/09/2021,9:19,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,28.3,38.4,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 2,Near,NA,NA,semi-shifting,0e36178e-78f3-4656-9615-7289d206d08d,31.76645591,34.62045073,26/09/2021,17:41,27/09/2021,9:38,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,מעונן חלקית,33.1,47.4,,,,,,,,,,,,trail,34,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 2,Near,NA,NA,semi-shifting,dff6cf67-1c28-4840-9f53-594e6f29f68b,31.76645591,34.62045073,26/09/2021,17:41,27/09/2021,9:38,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,מעונן חלקית,33.1,47.4,,,,,,,,,,,,trail,3,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 2,Near,NA,NA,semi-shifting,799d6fbe-bfea-40f3-a3a4-0e1c4a21bab5,31.76645591,34.62045073,26/09/2021,17:41,27/09/2021,9:38,tracks,NA,tracks,,NA,NA,Daboia palaestinae,,מעונן חלקית,33.1,47.4,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 2,Near,NA,NA,semi-shifting,fddf9cc3-b0d1-43c2-88e8-e97635c16a5e,31.76645591,34.62045073,26/09/2021,17:41,27/09/2021,9:38,trapped,NA,direct,,NA,original,Stenodactylus sthenodactylus,,מעונן חלקית,33.1,47.4,,,,,,,,19,17,,,trap,1,,,,,direct,neonate
T4,2021,Coastal Plain Sands,NA,Ashdod,Ashdod Near Semi-Shifting 2,Near,NA,NA,semi-shifting,db781100-f620-4517-b1fc-bec256aa4295,31.76645591,34.62045073,26/09/2021,17:41,27/09/2021,9:38,tracks,NA,tracks,,NA,NA,Spalerosophis diadema,,מעונן חלקית,33.1,47.4,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,d2b4b4e8-829b-4162-8578-010ecaf4e9ba,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,33.2,40.3,,,,,,,,,,,,scan,1,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,492a4485-8694-4646-9652-b5352ddc02c6,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,33.2,40.3,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,63540097-821c-493e-a753-25f17fe96146,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,33.2,40.3,,,,,,,,,,,,trail,6,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,c3a06659-fa90-4dbf-8d1f-11ea7bf37f2a,31.72405972,34.59448643,22/09/2021,18:01,23/09/2021,9:33,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,33.9,40.2,,,,,,,,,,,,trail,5,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,e326a2e0-480e-4b3f-92a6-f4b67e62c3ea,31.72405972,34.59448643,22/09/2021,18:01,23/09/2021,9:33,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,33.9,40.2,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,ee3912d9-d746-4e4c-9707-70f42e536915,31.72405972,34.59448643,22/09/2021,18:01,23/09/2021,9:33,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,33.9,40.2,,,,,,,,,,,,trail,3,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,15a69092-41e9-424b-9345-821c24bae326,31.72405972,34.59448643,22/09/2021,18:01,23/09/2021,9:33,trapped,NA,direct,,NA,regenerated,Acanthodactylus scutellatus,,,33.9,40.2,,,,,,,,,,,,trap,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 2,Far,NA,NA,shifting,eb052727-a1c6-4282-af46-84d83437cbe1,31.72405972,34.59448643,22/09/2021,18:01,23/09/2021,9:33,trapped,NA,direct,,NA,original,Acanthodactylus scutellatus,,,33.9,40.2,,,,,,,,,,,,trap,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 2,Near,NA,NA,semi-shifting,216c23e9-e045-4a3d-9794-313325074992,31.73060424,34.62138511,22/09/2021,18:54,23/09/2021,10:18,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,34.3,42.9,,,,,,,,,,,,trail,24,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 2,Near,NA,NA,semi-shifting,2c71d4b8-2407-405b-99d9-91badc6fccad,31.73060424,34.62138511,22/09/2021,18:54,23/09/2021,10:18,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,34.3,42.9,,,,,,,,,,,,trail,10,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 2,Near,NA,NA,semi-shifting,b198108c-cc6e-4b6c-ac86-b56d44772705,31.73060424,34.62138511,22/09/2021,18:54,23/09/2021,10:18,trapped,NA,direct,,NA,regenerated,Chalcides sepsoides,,,34.3,42.9,,,,,,,,,,,,trap,1,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,88ecc1d6-df6d-458d-b8b3-9ab0808cb879,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,23,30.2,,,,,,,,,,,,trail,7,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,d9e99038-da8f-4353-8e91-ab8caf6267ad,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,23,30.2,,,,,,,,,,,,trail,4,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,b0e0149d-f2dc-45d6-a023-abd95de2f3f5,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,34.6,42.1,,,,,,,,,,,,trail,11,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,2a84badc-7194-4a58-92f4-3ad155e305e7,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,34.6,42.1,,,,,,,,,,,,trail,3,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,acd5723a-e9ed-4141-8e13-df43b0e788b9,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,34.6,42.1,,,,,,,,,,,,trail,3,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,3792e9ba-4c0e-4a36-a114-9a08a1eccd04,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,tracks,NA,tracks,,NA,NA,Spalerosophis diadema,,,34.6,42.1,,,,,,,,,,,,trail,2,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,fd37e87f-0353-42db-8dc2-3804b062dba8,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,tracks,NA,tracks,,NA,NA,Daboia palaestinae,,,34.6,42.1,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 3,Near,NA,NA,semi-shifting,3f6396fc-5eb9-499c-b901-17fb8d94e739,31.73423081,34.61718501,22/09/2021,18:40,23/09/2021,9:59,slough,NA,slough,,NA,NA,Psammophis schokari,,,34.6,42.1,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,d8ed83cd-a1ea-4d09-aeb6-42f212815e2a,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,29.8,41.5,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,53386f7c-7221-4173-bf7b-f6e1e29f7145,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,moving,NA,direct,,NA,original,Acanthodactylus schreiberi,,,29.8,41.5,,,,,,זנב אדום,,,,,,scan,1,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,0d69f3e2-fb62-4159-ab67-949e1cb367d2,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,29.8,41.5,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,7aeb7eb0-2411-4b15-b339-7a391184e20e,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,29.8,41.5,,,,,,,,,,,,trail,6,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,86ec26dc-95d7-4ba0-a737-99db9f6e1a57,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,29.8,41.5,,,,,,,,,,,,trail,20,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,365d958c-d837-4c66-b19e-d31ccd88bd2d,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Daboia palaestinae,,,29.8,41.5,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,d4f15ed1-5df2-42b3-91fb-ee18e7d044b6,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,29.8,41.5,,,,,,,,,,,,trail,5,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,55719cac-e8be-49ad-a7fd-36b6d29232dd,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Psammophis schokari,,,29.8,41.5,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,9b4e275c-d1cb-4cb8-bd95-e58302ad9a9f,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Testudo graeca,,,29.8,41.5,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 3,Far,NA,NA,shifting,6ae1875f-ead5-4b7f-8956-48ff848fe2b6,31.7126102,34.58867812,22/09/2021,17:29,23/09/2021,8:44,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,29.8,41.5,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,c76cee89-1651-4fde-be58-5339a3d1e1b1,31.70919784,34.60432269,22/09/2021,16:50,23/09/2021,8:10,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,26.2,35.3,,,,,,,,,,,,trail,29,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,155782e4-6a70-4831-9354-3640e7c85da0,31.70919784,34.60432269,22/09/2021,16:50,23/09/2021,8:10,tracks,NA,tracks,,NA,NA,Psammophis schokari,,,26.2,35.3,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,0b24baba-9ac5-42f5-824a-675ba9b24aa9,31.70919784,34.60432269,22/09/2021,16:50,23/09/2021,8:10,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,26.2,35.3,,,,,,,,,,,,trail,5,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Near Semi-Shifting 1,Near,NA,NA,semi-shifting,1eff0251-2a87-41b4-a1de-58e44d80048e,31.70919784,34.60432269,22/09/2021,16:50,23/09/2021,8:10,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,26.2,35.3,,,,,,,,,,,,trail,5,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,6a8354e8-7577-4e76-b1a8-547721a90798,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,33.2,40.3,,,,,,,,,,,,trail,3,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,ca9a3c51-3d66-46df-9767-94fff11fb04b,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,33.2,40.3,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,a5595d42-be80-48bb-ba02-fc5a7ad4ef9f,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Daboia palaestinae,,,33.2,40.3,,,,,,גודל אבקוע,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,ffba25c9-3a4d-40d4-bf36-a348088ca2b3,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,33.2,40.3,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,36c99418-9a38-4d92-8d33-cf4c6e87c55b,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,burrowing,NA,direct,,NA,regenerated,Chalcides ocellatus,,,33.2,40.3,,,,,,נמצאה במקרה בדריכה בחול הייתה מחופרת,,,,,,scan,1,,,,,direct,adult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,f22ec17b-bcd7-4656-86a2-ea4982b861a6,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,33.2,40.3,,,,,,גודל אבקוע ,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Shifting 1,Far,NA,NA,shifting,fc197f78-4b01-4757-a101-e986b67ad03f,31.71275766,34.59716188,22/09/2021,17:12,23/09/2021,9:06,tracks,NA,tracks,,NA,NA,Spalerosophis diadema,,,33.2,40.3,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,c706b435-7c1b-498b-af74-322004dddfb8,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,24.8,25.2,,,,,,,,,,,,trail,9,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,ea826d43-0534-4313-bf98-bd64f471ab13,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,24.8,25.2,,,,,,,,,,,,trail,2,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,684adcd0-117b-4394-9c08-58b217f0fc40,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,24.8,25.2,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,6cb6b6f5-b519-4cd6-bf47-a47a943a6367,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,23,30.2,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,de40cf78-def0-4cc1-abe6-239a5087a2af,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,23,30.2,,,,,,,,,,,,trail,2,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,81b733f8-56a4-45e4-bdc4-66879806d6e1,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,trapped,NA,direct,,NA,original,Mediodactylus kotschyi,,,23,30.2,,,,,,,,30,37,,,trap,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,21273ad6-1ba4-47da-a0d6-53ec0b5c0c00,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,23,30.2,,,,,,,,,,,,scan,1,,,,,direct,subadult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,62c8a4b1-d33e-4172-aaa6-2ea1ee5381cd,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,moving,NA,direct,,NA,broken,Acanthodactylus scutellatus,,,23,30.2,,,,,,,,,,,,scan,1,,,,,direct,female
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 3,Far,NA,NA,semi-shifting,6ad4090e-fdcd-44e7-80e7-e52e73ba1d2b,31.71594876,34.60798923,22/09/2021,16:27,23/09/2021,7:48,tracks,NA,tracks,,NA,NA,Spalerosophis diadema,,,23,30.2,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 2,Far,NA,NA,shifting,2a9ff7e8-d7ee-4132-b4ff-1d201dd6e74e,31.61446874,34.50955358,10/09/2021,17:04,11/09/2021,10:22,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,24.3,37.4,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 2,Far,NA,NA,shifting,7c021ae2-6760-4823-84b0-56a5ebb6a389,31.61446874,34.50955358,10/09/2021,17:04,11/09/2021,10:22,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,24.3,37.4,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 2,Far,NA,NA,shifting,7c2881d3-6338-4df3-b582-131a66df8998,31.61446874,34.50955358,10/09/2021,17:04,11/09/2021,10:22,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,24.3,37.4,,,,,,,,,,,,scan,1,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Zikim,Zikim Far Shifting 2,Far,NA,NA,shifting,867fe771-b242-4706-9755-b2002ca0c41e,31.61446874,34.50955358,10/09/2021,17:04,11/09/2021,10:22,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,24.3,37.4,,,,,,,,,,,,scan,1,,,,,direct,adult
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,932e2790-e470-42d2-b324-2aa68736fd39,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,tracks,NA,tracks,,NA,NA,Acanthodactylus scutellatus,,,24.8,25.2,,,,,,,,,,,,scan,2,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,9ef54cf5-0b56-42e2-813d-5372e1dc347c,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,basking,NA,direct,,NA,regenerated,Acanthodactylus scutellatus,,,24.8,25.2,,,,,,,,,,,,scan,1,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 2,Far,NA,NA,semi-shifting,827c2428-5de7-43f7-8680-97c2fc3bb552,31.71950099,34.61261335,22/09/2021,15:41,23/09/2021,7:03,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,24.8,25.2,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,44245c1f-637a-487c-b6ec-2904292603a0,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,tracks,NA,tracks,,NA,NA,Chalcides sepsoides,,,24.8,27,,,,,,,,,,,,trail,13,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,beb45de3-773e-4936-9c23-e3a402179761,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,tracks,NA,tracks,,NA,NA,Chalcides ocellatus,,,24.8,27,,,,,,,,,,,,trail,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,81625d7e-bb38-45f7-89c3-78b7a73c9dcc,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,tracks,NA,tracks,,NA,NA,Stenodactylus sthenodactylus,,,24.8,27,,,,,,,,,,,,trail,7,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,597275ee-8750-4082-a33a-834c3102e0fb,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,moving,NA,direct,,NA,NA,Acanthodactylus scutellatus,,,24.8,27,,,,,,,,,,,,scan,2,,,,,direct,juvenile
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,75fe6420-8dc6-4cc1-b251-fa4013636d87,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,tracks,NA,tracks,,NA,NA,Lytorhynchus diadema,,,24.8,27,,,,,,,,,,,,scan,1,,,,,indirect,indirect
T4,2021,Coastal Plain Sands,NA,Ashkelon,Ashkelon Far Semi-Shifting 1,Far,NA,NA,semi-shifting,49be487e-d33a-453f-98b1-072c31867357,31.72010441,34.60645652,22/09/2021,16:06,23/09/2021,7:30,slough,NA,slough,,NA,NA,Psammophis schokari,,,24.8,27,,,,,,,,,,,,scan,1,,,,,indirect,indirect
